text,label
Nach einer Tariferhöhung erfolgt immer auch eine Preiserhöhung. Das ist Verdi aber ergal.,0
"Endlich ist es wieder soweit! Ich habe die Truppe vor zwei Jahren in Birten gesehen und freue mich, dass ich es dieses Jahr endlich wieder schaffe. Das Gelände in Birten ist so toll. Ralf & Co, ich wünsche euch eine tolle Zeit! Arrrrrrrr! :-)",0
"Gewerkschaften wie Ver.di sind einfach nur ekelhaft!  Ganz gezielt benutzen sie das Weihnachtsfest als Druckmittel.  Denen ist es egal, wenn Familien ohne Geschenke da stehen.  Ich finde es richtig, dass Amazon nicht einknickt. Insgesamt sollte man die Macht dieser Gewerkschaften eindämmen! Es kommt nichts Gutes dabei rum. Gewerkschaften mögen früher einmal eforderlich gewesen sein. Heute sind sie nur korrupte Relikte!",1
"Jetzt erst ?! Zu spät. Sobald die merken, daß sie abgeschoben werden, sind sie verschwunden. Aber vergesst nicht die ganze Kohle zurück zu fordern ! ",1
Jetzt wissen wenigstens die Vermieter was zukünftig auf sie zukommt. Spätestens nach dem 11.12.2018.,0
"Da spricht nichts dagegen: Da Fach- und Sachenntnisse für die Berücksichtigung für ein Amt in der Spitzenpolitik ohnehin keine Rolle spielen, kann man die Positionen auch nach beliebigen Kriterien vergeben.",0
"Mir blutet immer das Herz, wenn Tiere zu etwas gezwungen werden, was nicht in ihrer Natur liegt. Genau wie die Pferde in Umzügen. Wann ist endlich Schluss damit - und wann respektieren wir die Bedürfnisse der armen Tiere. Und dann prahlt man noch mit Artenschutz. Für mich ist das so, als würde ich zur Kinderkrebshilfe spenden und gleichzeitig pädophil sein. Ja, das mag krass klingen, aber so sehe ich das nunmal.",0
"Hat man denn die Thüringer befragt, ob sie von den Grünen ""befreit"" werden wollen? Dieser Art Befreiung entspricht wohl eher der Gesinnung eines Maos, Stalins und Lenins.  Helmut Schmidt: ""Wer die Grünen wählt, wird dies eines Tages bitter bereuen!""",1
"Ja, der Horst ist schon ein toller Hecht. Dann kann sich ja der nächste Dampfer mit den sicher politisch Verfolgten auf den Weg machen. Wir brauchen ja dringend diese Fachkräfte. ",1
"Typisch Deutschland:unsere Gäste aus Rumänien und Bulgarien kommen davon,aber unsereins wird zukünftig konsequent mit einer Bußgeldhöhe,die nicht annähernd mit Parksündern mithalten kann,belangt. Wie mein Vorkommentator schrieb:in Holland geht das,warum hier nicht??? Peinlich und lächerlich gleichermaßen!!!",1
Wo sind denn die Klimaaktivisten die die Tankschiffe am weiterfahen hindern die jeden Tag Tonnen von Diesel und Benzin über den Rhein schippern....nein die verpessten die Luft natürlich nicht...mit den Kreuzfahrtschiffen hat mein einenneuen Buhmann gefunden...,0
"Recht hatte sie, die arme Kuh. Das hätte ich auch so gemacht.",1
Wer will denn schon im DORF. festhängen bleiben?! Nach Düsseldorf kommt doch nur noch der A----- der Welt,1
"Ganz einfach, das bestehende Halteverbot konsequent überwachen. Die Fahrzeuge an der nächsten Ecke aus dem Verkehr ziehen, Bußgelder kassieren und gaaaaanz wichtig!!!! eine eingehende Fahrzeugkontrolle sowie Halterabfrage, Fahrerüberprüfung inkl. Restalkohol / Drogenkontrolle. Muss pro Fahrzeug min. 5 Minuten dauern. Der Letzte ist halt erst Mittags dran. Das Ganze mehrere Tage hintereinander und in unregelmäßigen Abständen immer wieder.",0
"Wer auf andere Kulturen keine Rücksicht nimmt, ist rassistisch! Katar, ein moslemischer Staat,  ist bis zur Halskrause rassistisch!   Also  - bleiben wir Zuhause!",0
"Ach, wenn man halbnackt rumfährt, ist man ungeschützt?  Irgendwie schwitze ich mein Mitleid unterwegs einfach aus, wenn ich mit meiner Schutzkombi samt Handschuhen auf dem Motorrad unterwegs bin. Die haben keine Rückspiegel, keine Helme, keine Protektoren und fühlen sich ungeschützt. Donnerwetter!",0
"Das ist eine Giftpille, die sie da den Parlamentariern, und damit dem Volk, verspricht.  Erst mal müsst ihr meinem Deal die Zustimmung geben, dann erst dürft ihr über das zweite Referendum abstimmen. Da die MPs dazu zu feige sein werden, hofft sie, ihren schmutzigen Deal so durchs Parlament zu bekommen. Peinlich, Frau May. Das Ende ist nah.",0
"Klar, ihr Auftrag ist noch nicht ganz erfüllt. Europa ist schon extrem geschwächt, die Zuwanderung in die deutschen Sozialsysteme läuft auf Hochtouren, das Verhältnis zu unseren westlichen Verbündeten und zu unseren östlichen Nachbarn schlecht wie nie. Israel wird verdammt und gedisst, dafür haben wir aber neue Freunde in den iranischen Mullahs gefunden. Da geht doch noch was.",1
"Irgendwann werden die Menschen vielleicht merken, daß alles mit allem zusammen hängt oder kaum ein Lebewesen für sich alleine existieren kann, auch nicht der achso schlaue Homo Sapiens. ",0
Ein geschlechterübergreifender Wehr- oder Zivildienst ist die Antwort!,0
PolitikerInnen wie Frau Göring-Eckardt sind eine Gefahr für Demokratie und Föderalismus.,1
"Die Aussage in ihrem Artikel ""Beim Streumittel gibt es keine Vorschriften. Granulat ist umweltfreundlicher, taut Eis aber nicht so wirkungsvoll auf."" ist wohl nicht ganz richtig.  https://www.grevenbroich.de/detail/news/31-raeum-und-streupflicht-der-anlieger-streusalz-darf-nicht-verwendet-werden/",1
Bekommen die Mitglieder der Familie G. immer noch Hartz IV ?,0
"Seit der RAF hat es keine Todesopfer durch linksradikale Gewalt gegeben.  Unbeteiligte willkürlich zu ermorden passt nur zu Rechtsradikalen und zu Islamisten, deswegen deutet bei diesem Anschlagversuch wirklich nichts auf Linksextremisten hin. ",1
"Diese Regierung hat keine E... in der Hose gehabt, Snowden nach Deutschland zu holen, warum sollte sie Whistleblowern jetzt Schutz geben? Scheinheilige und heuchlerische doppelmoral Demokraten!",1
"Verfassungswidrig, also unrecht und trotzdem dürfen die Länder noch 11 Monate weitermachen. Möge verstehen, wer das will. Ich verstehe es nicht!",0
"Komisch, der Zaun ist doch schon da; man sehe hier: https://rp-online.de/panorama/bilder-des-tages_bid-14226337#4",1
"Gut so, es gibt ein klare konservative und sinnvolle Mehrheit mit demokratisch gewählten Parteien.",0
"Sofort zurückführen, ohne Wenn und Aber. Wer hier Asyl sucht und solche Straftaten begeht, der hat hier nix zu suchen. Es kann nicht sein, dass wir uns dieses Gewaltpotential weiter in unser Land holen. Es vergeht kaum noch ein Tag wo man nicht von Übergriffen durch Asylsuchende hört. ",1
"Wen? Wen interessierts? Ist mir schon zu blöd, mich zu äussern, ich guck den Sch*** eh nicht.",1
"nur keine Panik der Besitzer der Erde hat die Kündigung ist schon geschrieben. https://www.bibleserver.com/text/LUT/Offenbarung11,18",1
"Mutter aller Parlamente ist anscheinend nur eine Zirkuseinrichtung! Lügen, Intrigen, etc. sind seit Jahrhunderten Messlatte für das Fortbestehen der Überheblichen die Vorgaben die Weisheit mit Löffeln gefressen zu haben und gleichzeitig die Aufklärung unterbunden haben. Eigene Interessen und der eigene Vorteil wurden gefeiert und das auf Kosten der Allgemeinheit. Hätte GB unter Thatcher nicht die Teilnahme in die EG aufgenommen um sie auszubremsen, hätte man als EU Heute nicht das Problem!",1
"Systemparteien versagen überall!  Als die R2G Parteien und Ihren hilflosen Politikern regierten, konnten diese Verbrechen an den armene Kindern geschützt durch überforderte Jugendämter und Polizei passieren.   Jetzt wird mit CDU und FDP die Aufklärung verhindert.   Welche Partei soll man jetzt noch wählen?  Die Wahl ist da ja alternativlos. ",0
er kam und hat fortuna in relativ kurzer zeit saniert und schwarze zahlen geschrieben.....mag verstehen wer will da wird sich wohl jemand ganz oben wiedermal die nase gerieben haben......schuld bekommt der schäfer zb für die funkelsache wird er wohl kaum alleine gewesen sein.....kaum geht es dem verein ein wenig besser muss unbedingt wieder unruhe rein......unglaublich wirklich,0
"Nach dem großen Erfolg von Stuttgart 21 liegt das doch nahe. Milliarden ausgeben für einen Radweg und eine Kulturhalle und km-weite Wege zwischen Regional- und Fernzügen, sehr einleuchtend.",0
"Es ist sehr passend, danke an den Tontechniker.   I shot the Sheriff but I didn't shoot the deputy.  Oder aus muslimischer Sicht:  Ja, Menschen töten ist haram, aber auf dem Weihnachtsmarkt treiben sich höchstwahrscheinlich keine wahren Gläubigen rum und in irgend einer Sure steht, dass man die deswegen töten darf.  ",1
"Die Berliner Verbeugung vor dem südlichen Zeitgeist mal wieder, dank rot rot grün. Volleyball wird demnächst im Burkini gespielt, damit man auf den Charakter der Frau abstellt.",1
"Sein Vater, Erich Schiller aus der Lindenstraße, ist auch ein alter weißer Mann. Bill Mockridge ist schrumpelig und er riecht immer nach Kartoffel??",1
"Erklärtes Ziel einer Vereinigung der Wirtschaft ist eine Ratsverkleinerung, das ist sehr bemerkenswert.  Ich hätte eher erwartet, dass als erklärtes Ziel eine Förderung der Wirtschaft ausgerufen wird.   Als Bewohner eines kleinen Ortsteils werde ich mit allen Mitteln versuchen, dieses erklärte Ziel zu verhindern. Wir haben ein RECHT auf einen Vertreter im Rat. Das sollten sich auch die Geschäftsleute in den kleinen Ortsteilen merken.",0
"""Die einen sagen, man wisse nicht mehr, in welchem Land man lebt, die anderen bekämpfen alte weiße Männer."" Ganz schön unverschämt die Aussage. Aber es bleibt ein Trost, auch die Jungen werden alt und im laufe der Jahre sammelt man Erfahrungen und bekommt eine andere Einstellung. Aber was soll man erwarten, wenn Politiker einer 16jährigen Umweltaktivistin hinterherlaufen. ",0
Warum zeigt die Kirche Verdachtsfälle nicht an und überlässt die Ermittlungen nicht denen fdie Ahnung haben nämlich den Staatsanwaltschaften? Hat die  Kiche Etwas oder Etwas viel zu verbergen?,0
Ob diese Spezies die gleiche Menge an Muell wie bei Rock im Park hinterlassen? ,0
"Leider ist der Artikel missverständlich geschrieben. Hat der Motorradfahrer die beiden PKW überhoilt, oder wurde er auf seiner Spur von dem überholenden PKW erfasst ? Das geht aus dem Artikel nicht hervor. Aus eigener Erfahrung kann ich sagen, dass viele Unfälle mit Motorradfahrern durch Linksabbiegende PKW verursacht werden, welche den Motorradfahrer übersehen, oder dessen Geschwindigkeit falsch einschätzen. ",0
"Für so einen Müll im TV muss ich Gebühren zahlen. Allein das ist schon ein Grund AfD zu wählen. Der Artikel  hier - wenn er denn in Schriftform wäre - würde gerade mal dazu taugen einen Fisch einzupacken. Von Hayali kam keine kritische Frage zu dem Unsinn, was Rackete von sich gegeben hat. Wenn Rackete so weiter macht, werden sie und ihre Genossen hier der Auslöser für einen Bürgerkrieg sein.",1
"Soviel Gezerre um ein überaus abstruses, von keinerlei Fakten gestützes Märchen. Man sollte die armen zölibatären Priester lieber als Opfer einer indoktrinierenden und ausbeuterischen Psycho-Sekte betrachten und ihnen Ausstiegsmöglichkeiten inklusive psychologische Betreuung anbieten, wie in anderen Entzugsprogrammen auch. ",1
"Ups, das war jetzt offtopic., sorry. ",1
"Die F 1 ist das beste Beispiel, die Sieger (Platz 1 - 3) ""baden"" in Rosenwasser, die Kopftuch tragenden Fürsten saufen nachts Champus bis zum Umfallen. Vermutlich, weil der Religionsgründer und seine Gottheit nachtblind sind, halt frühestes Mittelalter.",1
"Hmm...der Mond ist nicht nur kleiner als die Erde , sondern auch wesentlich weiter von ihr entfernt , oder so ",0
"Das war ja klar, dass irgendeiner den Polizeieinsatz kritisieren würde.....Wer meint, die A3 könne mal eben wegen eines türkischen Hochzeitskorsos gesperrt werden, sollte auch die daraus entstandenen Konsequenzen tragen - und mal.. ""Dieter Nuhr: einfach mal die Fre.. halten..."". Mitgehangen, mitgefangen.  Seine Freunde sucht man sich eben selber aus.",1
also die krawall hirnis haben ihren willen bekommen.,1
"Die französische Polizei fackelt eben nicht lange, eine Polizeikugel ist eben billiger als ein jahrelanger Prozess und Haftunterbringung die nur den Steuerzahler belastet. ",1
"Es wird immer deutlicher, wir haben in Deutschland ein massives Problem mit Migranten aus dem arabisch/islamischen Kulturkreis. Umso unverständlicher, dass wir uns freiwillig immer mehr ins Land holen. Dieses Land ist komplett verrückt geworden. ",1
Rollstuhl Göbbels,1
"Schade,  daß ich keine Möglichkeiten habe,  diesen  ""Schwachsinn""  zu verbieten !!!! - ",0
"Wir sollten ganz schnell den eisernen Vorhang wieder hochziehen. Ein Großteil der Osteuropäer hat aus der kommunistischen Ära nichts gelernt, se können mit der ihnen geschenkten Freiheit einfach nicht umgehen.",1
"In der Liste fehlt die militärische Komponente der Zusammenarbeit und des gegenseitiges Beistandes, was immer darunter zu verstehen ist und die Merkel auch in ihrer Rede explizit ansprach. Ein wichtiges Element wird hier weggelassen, warum?",0
"Ein gutes Zeichen für Xantens Anlieger.  Wichtig war dabei, dass die Ergänzung, in diesem Jahr keine weiteren Bescheide zu versenden (wenn keine Verjährung droht), mit beschlossen wurde. Hierdurch können Anlieger, deren Maßnahme Endabgerechnet werden sollte, die Entwicklung im Landtag abwarten. Davon könnten z.B. die Marienbaumer Anlieger (Alte Schulstraße, Birgittenstr., Katharinastr.) profitieren.   Dies ist keine Garantie für günstigere Beiträge aber eine Chance!",0
"Dieser Schwachsinn hat immer eine politische Richtung...links, grün, rot, rosa...! Die Deutschen suhlen sich in ihrer Vergangenheit wie kein anderes Land!",1
" Wie schon eewähnt, enthält https://realclimatescience.com/2019/03/the-leading-data-tampering-excuses/ keine echten Prognosen. EWahr Klimaleugner sind, die, die mit Lug und Betrug gegen die Hypothese des Klimawandels argumentieren. ",1
"Hand abhacken, wie es die Araber machen ! Ist zwar brutal, aber leider wohl das einzige Mittel gegen solches Pack. ",1
"Baut lieber mal ne Nummer kleiner und günstiger und macht dafür die Eintrittspreise in Oper und Schauspielhaus für den Normalbürger bezahlbarer, liebe Stadt-Oberen!",0
"Tanzmusik ist Musik, zu der getanzt werden kann. Wenn man will, kann man zu jeder Musik tanzen. Demnach dürfte dann in keiner Gaststätte von Goch Musik laufen. Was soll der Unsinn?",0
"Ansonsten hätte der gute HerrSchuster ja überhaupt ""kein Eisen mehr im Feuer"".",0
"Das Forum ist genau so wie die riesige Sparkassenruine am Ostwall eine Totgeburt! Die Junkies kaufen bei Netto,nicht bei EDEKA,das wäre rausgeschmissenes Geld,und die Leute,die sich dies leisten könnte bei EDEKA zu kaufen,haben ein Auto,und wo fahren die hin? Natürlich zu LIDL und ALDI .....",1
"Rapper?!?! Die können also nicht nur nicht singen, sondern haben auch noch einen s e h r begrenzten Wortschatz, aber Auto mit über 500 PS bewegen. Wie ist der an den Lappen gekommen?!",1
"Nicht zu fassen dieser hoffnunglose Versuch, noch eine Quotenfrau hochzujubeln. Reicht die Erfahrung mit der bisherigen nicht?",1
AMG kann man ja ruhigen Gewissens in Deutschland auch nicht mehr fahren angesichts der Klientel die da so drin sitzt!,1
"Bin ich klar dafür. Unbedingt auch eine Straßennetzstr., eine Schifffahrtswegenetzstr., eine Spinnennetzstr. und eine Hirnwindungenstraße.",0
wer und wieso in dieser Welt darf sich anmaßen zu bestimmen wer wo und wohin man auf freien Weltmeeren fahren darf - KEINER,0
"Ehrlich gesagt, das Gesocks soll doch samt seiner Bagage in der Hölle schmoren und blos nicht zurückkommen!",1
"Es ist doch einfach so, dass ein bestimmter Kulturkreis um die Einnahmen in der Taxibranche fürchtet. Mehr nicht!",1
"Ich kann mich des Eindrucks nicht erwehren, dass dieses Thema in letzter Zeit medial sehr gehypet wird - in einem Wahlkampfjahr wie diesem darf da wohl gefragt werden: ""cui bono?"" (""Wem nützt das?"")",0
Dann sollte die EU Ihnen auch den Rettungsschirm verweigern. Wer so Fahrlässig handelt.,0
"Wie schön das Afrika beim Internet gefördert werden soll, AAAABER ich will auch schnelles Internet, ich hab noch nicht mal vernünftigen Handyempfang. ",0
"Das Problem beim FC Bayern ist ihr Chef Hoeneß, der kommt sich ja ""Gottgleich"" vor. Wer so einen Charakter hat (u.a.Steuerhinterziehung) und sich auch noch zum Wohltäter herauf stilisiert, der nimmt die Realität nicht mehr war.",1
"...der Anfang vom Ende.  Gefickt eingeschädelt, mit dem Giftköder ""Monsanto"". ",1
"Etwas ganz besonderes „Digitalpartei FDP“  - Ist wohl eher ""Für Den Pfosten"" Svenja Hahn ist die Nr 2 der FDP-Europawahlliste. Auf jeden Fall weiß man jetzt, in welchem Umschlag sie stecken muss, vielen Dank. Die  (CDU/SU,SPD,LINKS,GRÜN) muss sich jetzt warm anziehen,  wenn auch noch die FDP in Ihren Gewässern fischt. 3 Min.- https://www.youtube.com/watch?v=TzXX8aESUs0",1
"sehr gut! Ich hoffe, dieser  Prolet wird in Zukunft von seinen Gegenspielern mit derselben Medizin behandelt, die er selbst so gerne an andere verteilt.",1
"Da waren ja wieder einmal die richtigen unterwegs. Das ""Kulturzentrum"" liegt im übrigen in einem Nebenraum einer alten Tankstelle und hat ungefähr die Ausmaße einer Zwei-Zimmer-Wohnung.",0
"Genau wie ich nach dem Schalke-Spiel Trainer Funkel für die Niederlage im Pokal verantwortlich mache (schlechte Aufstellung, zu späte Wechsel !), so muß ich nach gestern schreiben, daß er den Sieg für uns geholt hat !! Die Taktik (hohe Verteidigung), die Aufstellung (Fink sensationell, Karaman unerwartet gut) und auch die Einstellung der Truppe waren perfekt. Weinzierl steht da wie ein Depp, hatte keine Idee, auch in der Halbzeitpause fiel ihm nichts ein. Für gestern sage ich: Hut ab F. Funkel !",0
"Jawoll, es grünt so grün, wenn Deutschlands Wähler abstimmen. Aber wir wollen mal sehen, wie es in der Realität ausschaut, z.B. bei den nächsten Landtagswahlen.",0
"Ich würde mir weder ihre Bücher kaufen, die TV-Sendungen mit ihr anschauen und anhören oder gar mir von ihr vorlesen lassen, weder auf Kreuzfahrten noch anderswo, aber bitte, über Geschmack lässt sich nicht streiten und sie ist ja schon lange gut im Geschäft im Kulturbetrieb, warum auch immer. Mir hat sich das jedenfalls nie erschlossen. Ich find die Frau nur nervig, nichtssagend und aufdringlich.",1
"Wenn die Mehrheitsbevölkerung eines Landes angehalten oder gezwungen wird, die Sprache von fremden Einwanderern zu lernen, erinnern dies an die Kolonialzeit und kann als ein Merkmal für die schon gar nicht mehr so schleichende Kolonisierung Deutschlands gedeutet werden.",1
"Unglaublich, welche Ignoranz sich hier in vielen Kommentaren zeigt. Und das von Leuten, die freitags nicht den Unterricht geschwänzt haben, also eigentlich etwas und auch Denken gelernt haben sollten. Wer den Unterschied zwischen Messung, Simulation und Prognose nicht weiß, der sollte sich besser zu diesem Thema gar nicht äußern, sondern sich erst schlau machen. ",0
"Die heutige Gefahr für unsere Demokratie kommt von Links - das hat sich hier wieder gezeigt. Ich hoffe, die Thüringer sorgen für einen patriotischen Aufbruch. Dirk Träbert",0
"""...so besteht doch die Pflicht, sie immer mitzuführen."" Da hätte ich doch gern mal die Rechtsgrundlage zu.  Viel Spaß beim Suchen, die gibt's nämlich nicht - man muss einen gültigen Personalausweis (ersatzweise Reisepass) _besitzen_ aber nicht ständig mit sich führen. Wäre auch etwas unpraktisch im Freibad oder in der Sauna.",0
"Wie ich soeben vernommen habe,kündigt Sarrazins Anwalt Berufung an. Ich hoffe,er hat Erfolg,und katapultiert damit die SPD zu einer noch größeren Lachnummer!!! Müsste doch eigentlich ein beschämender und peinlicher Super-Gau sein,dreimal zu versuchen,einen Menschen wegen freier Meinungsäußerung aus der Partei ausschließen zu wollen,und-ggf- auch dreimal juristisch damit zu scheitern!!!",1
"P.S.: Und natürlich Bekämpfung der Fehlnutzung, also langer Leeerstand, Erbstreitigkeiten, Abschreibungsobjekte, AirBnB-Dauervermietung und unpassende Wohungsgrößen. ",0
"Bei den Planungen zum neuen Ebert-Platz bitte beachten:  - Genug Ladesäulen für die Elektroautos der nahen Zukunft - Pflanzung eines Tannenbaumes, der in der Weihnachtszeit beleuchtet werden kann - Moderne Anzeigetafeln  für die Abfahrtzeiten der Busse - Wartehäuschen für die kalte Jahreszeit - Ein kleiner Shop für Backwaren, Getränke, Zeitschriften, usw. - Moderne LED-Lampen, die den Platz am Abend hell erstrahlen lassen",0
"""Innenminister Herbert Reul sieht seine Befürchtungen bestätigt.""  Welche Befürchtungen hatte er denn und warum?",0
"Mit der Digitalisierung kommen auch immer mehr Pflichten. Berichtspflichten, Dokumentationspflichten, digitale Nachweise gegenüber Kunden, Behörden oder auch intern. Viele Tätigenkeiten sind zwar schneller erledigt, aber dafür kommen auch viele Tätigkeiten hinzu, die es früher gar nicht gab. Wir als mittelständischer Betrieb aus der Chemiebranche leiden da stark drunter.",0
Das wird die Alternative-Wähler noch schneller ihr Kreuz unten rechts machen lassen.,0
"Die ""Klimakanzlerin"" kehrt zurück. Was mag das wieder kosten? Dabei muss ich an den Song der Dire Straits denken: ""Money for Nothing"".",0
"Bei manchen Urteilen kann ein Computer-Urteil gar nicht schlimmer sein, als wie das von Richtern.    Es darf nur keine Routine ""Täterverständnis"" implementiert werden...",0
"""Die Bezirksregierung Düsseldorf prüft nun den Fall. ""  Achso, die Steuerzahler werden noch nicht ausreichend ausgenommen. Da muss man Arbeitsplatzschaffende Massnahmen aus Steuermittel finanzieren um zu ueberpruefen ob Firmen ueberhaupt Investieren duerfen und eine Erlaubnis haben Gewinne zu erzielen.  LMAO",0
"Tja, da hätte auch kein strengeres ""Schusswaffengesetz"" geholfen. Gegen Messermänner, die ja neuerdings auch bei uns nicht selten tätig werden, ist mit verschärften Waffengesetzen nichts zu machen. Große Messer bekommt man in jeden Supermarkt oder Küchengeschäft.",1
"Dies ist nicht neu. Vor Jahren gab es Vogelhäuschen von Borussia, BVB, S04 und Werder zu kaufen. Diese wurden in der JVA Willich hergestellt und über www.knastladen.de vertrieben.  ",1
"Die Dachmebran kostet EUR 420.000 und ist bei regelmäßiger Reinigung  nach 15 Jahren verschlissen. D.h. alle 15 Jahre muss der Busbahnhof vermutlich für mehrere Monate gesperrt werden, damit das Dach erneuert werden kann. Alle 15 Jahre muss die Stadt mind. 500.000 EUR in die Erhaltung des Daches investieren um die Verkehrssicherheit zu gewährleisten.  Über die Kosten der regelmäßigen Spezialreinigung erfährt man in dem Artikel leider nichts.  Eine wahrhaftig nachhaltige Lösung!",0
"Rein inne Kartoffeln, raus ausse Kartoffeln. Kein Plan, keine Strategie, Politik nur nach Einschaltquoten und eigenem Stuhlgang. Und das an der Spitze der unverständlicherweise ""Führungsmacht"" der westlichen Welt 8aka ""Das Imperium""). Dagegen warnen Nero und Caligula stabile Genies. ",0
"Ich habe großes Vertrauen in die Älteste Demokratie der Welt bei solchem MP in Zukunft. ( Satiere :aus !) Die Engländer sollten sich was schämen. Peinlich bis Oberpeinlich ! Ich finde, die Queen sollte über ihre Kompetenzen hinaus mal ein ""Machtwort"" an ihr Volk richten.   Was soll ihr denn passieren ?  Nix.",0
"Sure 98, Vers 6. Juden, Christen und Götzendiener kommen in das Höllenfeuer und bleiben ewig darin; denn diese sind die schlechtesten Geschöpfe. ",1
"[ironie an]  Kann man nur hoffen, dass so manche Person im Freundeskreis von von der Leyen ist.  Die Bundesregierung weiss schon, warum sie so eine unfähige Person wie von der Leyen dort eingesetzt hat.",1
"""Radfahrer müssen auf diesem Teil der Oberstraße  besonders aufpassen. denn Autofahrer können entgegen kommen.""  Diese Bildunterschrift zeigt wieder einmal die einseitige Haltung der Lokalredaktion zum Thema. Warum heißt es nicht ""Autofahrer müssen auf diesem Teil der Oberstraße  besonders aufpassen. denn Radfahrer können entgegen kommen.""?",0
Der Medienhafen muss besser angebunden werden. Am besten durch eine U-Bahn https://extern.linieplus.de/proposal/duesseldorf-stadtbahn-u-bahn-in-den-hafen/,1
Leider ist der Strom pro 100 Kilometer fast genauso teuer wie Benzin ... Und die Ölsteuerverluste wird der Staat sicher auch noch bald draufhauen  https://www.focus.de/auto/elektroauto/energiewende-macht-strom-teuer-analyst-hohe-strompreise-bremsen-verkehrswende-in-deutschland_id_11023472.html,1
"Eyes to the right and nose to the left ... Campino and Great Britain: Geht mit Gott, aber flott!",0
Wer trifft diese Frau schon freiwillig. Fast so schlimm wie Claudia Roth. ,1
Sehnt sich die Frau ingeheim nach der Rute ?,1
"Was bedeutet, dass Deutsche Autofahrer jetzt draufzahlen werden. Für Dinge, die sie schon lange aus ihren KFZ- und Energiesteuern bezahlt haben.",0
"Der frühere Grünen-Chef Özdemir verlor  Ich dachte still für mich hin: So ein machtgeiler Arsch. Hoffentlich wählt die Fraktion anders, also andere Ärsche. Dachte ich falsch?",1
"Zitat: ""... beide waren Deutsch-Albaner ..."" Der Fall dürfte theoretisch schnell zu lösen sein. Von wegen verletze Ehre und so.",1
"Wer kommt auch darauf, daß sich hinter einem unbekannten Namen, der nach britischem Pornodarsteller der 70er Jahre klingt, ein unbekannter  Journalist versteckt? Warum hat er sich kein legales Visum besorgt und seine Reise bei der Botschaft angemeldet sowie seinen Auftraggeber informiert? ",0
Schlagzeile: Deutscher geht an Flüchtlingsheim vorbei und zündet dieses NICHT an! Ein echter Held!,1
"?????? Abseits - so versteht es jeder  Die FIFA-Regel ist zwar kurz und knapp, allerdings kann ein Fußball-Laie wohl wenig damit anfangen. Wir zeigen Ihnen, wie Sie es besser erklären.      Ein Spieler steht im Abseits, wenn er von einem Mitspieler der eigenen Mannschaft den Ball zugespielt bekommt und zwischen ihm und dem gegnerischen Tor nur ein Spieler der gegnerischen Mannschaft steht - meist der Torwart.  ?????  Das 2 Tor war Abseits. ",0
"Ich empfehle, bei Herrn Hartnigk regelmäßige Atemalkoholtests durchzuführen und auch mal eine Haarprobe auf den Konsum weiterer Drogen zu untersuchen.",1
was macht eigentlich die leserbrief zensur?mittag von 12.20-16.10Uhr?,1
"„In den letzten drei bis vier Jahren passiert das leider immer häufiger."" Sicher nur ein Zufall. ",0
"- Vorabkaution für eine Besichtigung - auf ein niederländisches Konto  Wie blöd... Moment 50% Steuerersparnis (kurz nach der Wende im Osten), da wurden Häuser ohne Besichtigung gekauft  Dummheit stirbt wohl nie aus....",0
Was für ein Niveau der Genossen. Wählt doch am besten einen Ungarn.,1
Die blau-braunen Schwurbler übertreffen einander an Geschmacklosigkeit. ,1
Mein persönlich Hochachtung. Das hätte ich jetzt nicht erwartet. Danke.,0
"Na da Lob ich mir doch unsere junge Bildungselite, die sich so Einstiegsgehälter um die 80 k vorzustellen;) Heute noch erlebt.  Jemand der lange im Unternehmen ist und Erfahrung hat sollte mehr verdienen. Punkt. 38 k  Bruttto Jahresgehalt sind doch ein Witz! Selbst 56k. Nach Abzügen und Steuern bleibt kaum was über. Hier in diesem Land läuft echt einiges schief ! ",0
"""...Reuss sagte dem Redaktionsnetzwerk Deutschland zu dem gemeinsamen Auftritt bei einem offiziellen Termin: „Klar bin ich aufgeregt. Ich habe einen starken Mann an meiner Seite...“ So... So...."" einen starken Mann an meiner Seite..."". Nur - wen meinte die Frau Reuss denn jetzt: den Haakon oder den Andy?!  MdB an die Reaktion um weitere Recherche!!! Ich bin ganz kribbelig und ""aufgeregt"" das zu erfahren. :-)  ",1
"So gewinnt man auch schwierige Spiele -  Herr VFL- BMG- Fußball-Lehrer, bzw. Übungsleiter !!!! - ",0
typisch veraltete CDU,0
"Die unreifen Relativierungforisten versuchen mal wieder ihren politischen Muell unter die Leute zu bringen. Gestern war Merkel noch pfui und heute ist sie hui. So sind sie halt, die Wendehaelse der Wahrheitsliga!",1
"Es wird viel zu viel Rücksicht auf andere Kulturen genommen. Damit muss tatsächlich mal Schluss sein. Integration bedeutet nicht, dass sich die deutsche Kultur anpassen muss.",1
Wo hat Windhorst das Geld her?   https://www.manager-magazin.de/magazin/artikel/lars-windhorst-das-comeback-eines-hasardeurs-a-1087466-3.html  Sehr interessant zu lesen!,1
"""Anpassung an die christlich-abendländische Kultur"" ..... Was meinen die mit christlich? An der CDU finde ich nichts christliches!",0
Sind Falschanzeigen strafbar?  Wenn ja: rigoros vorgehen und bei Prozess Öffentlichkeit herstellen.  Wenn nein: strafbar machen.   ,0
"Stimmt, es ist hier herrlich. Sage ich als Zugezogener. Der Bus könnte zwar öfter fahren, aber 45 Minuten zur Altstadt braucht man nun wirklich nicht. In 30 Minuten ist man bereits mittendrin.",0
