text,label
"hätte ribery bestrafen dürfen versteht geschrieben strafe birne überfordert intelligenzbolzen übrigens häufig beispiel deutschen nationalspieler mio jahr verdient jahrelang dicken wagen fuhr überhaupt führerschein intelligent	",1
"polizei strafanzeige toleriert politik sande verlaufen baumhaeusser hf wuensche windstaerke	",1
"trump beste präsident us botschafter glaubt scheiße schokolade schmeckt genausso braun	",1
"anzeige farbe rohbauwände geschmiert verputzt verklinkert für hysterischen land lebe früher kinderei rede wert grund für lächerliche anzeigen überflüssigen presse meldungen islamischen kulturverein schimmelpilzverein bezeichnen blos albern natürlich gotteslästerung rechtsterroristischer zionistischer anschlag	",1
"na können nachwuchs deutschland freuen achso vergass kinder bekommen deutschland paare migrationshintergrund	",1
"gehört dehnbarer begriff massenmörder vergewaltiger deutschen gefängnis sitzt gehört deutschland wäre klarer aussagekräftiger leben teil gesellschaft teil gehören deutschland ups gehört geringer teil muslime	",1
"bezeichnung rotzlöffel gängig hätte heiopei flaves vorrätig figuren rezo beschreiben kurz	",1
"schengenabkommen kraft trat kamen tüchtige flinke finger deutschland erinnern zustände zuvor gehört packenweise probieren laden wunder preise erhöhen	",1
"besten jeweils für kleine schwarze kinder jährigen asylbewerbers afrika	",1
"kurzfilm sportinternates über link https	",1
"vermute aussage herr schröder zustand berliner runde abwahl alkoholisiert glaube kümmern	",1
"vernünftige fragen au backe	",1
"bankfiliale struppi taetowierten bedient glaube bank	",1
"bruderschaft helfen möchte link voting https	",1
"lang lebe sommerloch egal hing hängen kreuzigen entschuldigung reicht rücktritt ämtern abgabe vermögens problem moral zuweit gegenteil umschlagen	",1
"gehts schlepperleaks marine schlepper libyen flüchtlinge schlitzen boote stabsgefreiter packt https	",1
"tayfun keltek türkische spache	",1
"afd rechtspopulismus vorwirft trifft bayerischen knoedelfraktion	",1
"meinungsbildende staatssenderzdf für merkelinchen akk rennen geworfen umfragen für teuer bezahlt favoritin rennen umfragen merz fakten stören ör politik	",1
"rücksichtslosen heinis ballermännern jagdhunde wehren können na pech zukunft muß köter abgeballert menschen los	",1
"grad kurve autobahn können dilletanten straßen nrw planen anfangs irrtümlicher weise ausgegangen kurve provisorische lösung endprodukt außer planern funktionieren	",1
"gedacht krank gesund menschen homosexuell menschen homosexuell wären normal gesund würde gattung mensch überleben nennen menschen gendefekt trisomie krank laune natur priesterausbilder krank gesellschaftlichen konsens frage stellt gedacht	",1
"scholz luftnummer	",1
"stimme afd wimmelt nazis partei wimmelt vorbestraften alternative vernünftigen vorschlag problemlösung thema ernst gemeinte frage wäre schmerzgrenze erreicht sgen würden stimme bekommt alternative nix	",1
"sterben ausländer	",1
"richtig hätte politischen pfeifen	",1
"kopfschütteln krefeld möchte fangt teil verarschte bürger stadt laßt	",1
"fällt gerhard polt achtung kabarett https jahren vorhergesagt	",1
"schulz rastet leute krank	",1
"umstand syrer urlaub syrien öffentlichkeit afd kräftigen auftrieb werbung zurecht parteien angst wähler	",1
"täterbeschreibung akzent	",1
"linken bio deutschen forum	",1
"thomas geisel henriette reker schlimmer unfähiger gehts	",1
"frag demokratien intelligenztest wahl verpflichtend gedanken verworfen unmenschlich wäre für unmenschlichkeit gibts	",1
"möchte wissen kommentaren steckt sorgen job familie freunde verliert	",1
"notwendige erfahrung art dach erstellen reparieren können montieren reparieren einfachen dächern komplizierten dächern speziellen modernen design bieten art bedachungen https	",1
"sch hören schickt klimaprophetin endlich hause segeln fliegen bezug realität	",1
"nrw fehlt möglichen dingen sauberen schultoiletten kleineren klassen lehrern für deutsch mathematik englisch physik informatik fehlen islamlehrer dürfen islamischen ländern unterrichten lehrer für christliche religionen saudi arabien ausgesprochen abgeschlagenem kopf	",1
"maier anstand zeigen strafe für rassistische pöbelei zahlen nu vollblutneger rassistische pöbelei herr maier für zahlen	",1
"schwachsinn hund leben pedigree dosenfutter hause übernachtet gewöhnliche futter tag später pedigree scheiss dreck gegessen alergie bekommen hund schaden holt futter discounter stiftung warentest ahnung für	",1
"naja typ clown geleistet passt kriterien preise vergeben	",1
"haeftlinge europa kosten schueler studenten rentner wundert lange europa werben verbrecher weltweit offenen grenzen europa reicht mittlerweile haeftling kostet schueler grenzen dicht haftbedingungen verschlechtert schulen saniert	",1
"whistleblowing trump herr juncker kriminell kriminelle handlungen tageslicht befördern verständnis gesetz ordnung demokratie wohlfahrt rechtsstaatlichkeit herr trump eignet managen schweinefarm iowa bordells für amt präsidenten vereinigten staaten	",1
"froh rp sorgen migrationsverweigerern artikel	",1
"ach pöhsen hater nehm vorweg fehlt nämlich	",1
"na endlich deutschland voll integriert türken erreicht planten deutschland heißt zukunft türkische provinz abendlandes müssen ehemaligen restbewohner türkisch lernen ok schaffen deutschland	",1
"schafft ideologische terrororganisationen kirchen endlich ab	",1
"schön peinlich für lungenärzte inkompetetne haufen bejubelt	",1
"ditib mosche köln faschisten grüßen roten fahnen türkische faschisten straße polizeiband absperrten eröffnet bürgermeister leuten tisch ditib gehört verboten	",1
"dürfen für versager bezahlen abschiebung einreiseverbot wären richtige	",1
"beste bäcker bäckerei steingen ratingen lintorf	",1
"deutschland wissen minna können endlich schluss	",1
"verstehen sicherheit über rechte migranten stellen wäre gutes art patriot act erlaubt gefährder rigoros wegzusperren leute wiederholt salafistische moscheen aufsuchen vorkommnisse hierzulande rumlaufen dürfen für akt	",1
"gabriel entgiftung spd na prima rückzug für bundestag kandidieren verschwindet dicker giftbrocken norbert sinofzik rheinstadt	",1
"schnarch schlecht passgenauigkeit unterirdisch schiedsrichterleistung fouls china pfeifem bezirksligamannschaft männer deutschland würde gewinnen hauptsache pferdeschwanz	",1
"kindern wutanfälle boden kaufhaus schmeißen schreien leisten hoffentlich erzogen manchild hoffen daß fraktionen häusern endlich einsehen daß vogel pflegeheim staatsspitze gehört	",1
"adolf trump typ	",1
"fragen https https https	",1
"italienische regierung dumm kommentar	",1
"kommission saßen gesine schwan phoenix müssen reden leipzig aufklärende https uups merken plötzlich kasse führt partei wähler lange ignoriert partei ignorieren parteienfinanzierungsgesetz geändert https	",1
"ballermann blut besoffene leben soooooooooooo	",1
"astrein linken faschos wären herrn hitler leim gegangen	",1
"gefasst ausweisen dauerhaften einreiseverbot belegen verstößen fussfesseln versehen abschieben natürlich prozess gefahr verzug persona non grata natürlich öffentlich fahndung ausschreiben fotos neueren datums öffentlich aufgehängt fahndungserfolg garantieren gibts	",1
"jaja weiber un dwenn verschmäht merkwürdigen me too bewegung anmelden enttäuschung für wikrlich interessiert bestaussehendste first lady welt merkel urgs fingernägel	",1
"demonstranten wissen demonstrieren täten simple video anzuschauen gelöscht global warming global warming is a rise the average temperature of the earth climate system aspect of climate change shown by temperature measurements by multiple effects of the warming climate change just hot air part https	",1
"roth leuchte herr hofreiter kge abstimmenden parteien cdu spd esm anfrage reporters für gebürgt antwort milliarden deutschen steuergeldern	",1
"regierung kotzt	",1
"idiotenpack fällt	",1
"rauchen zigaretten kneipen verbieten arabische variante shishapfeife dulden absurd tierschutzgesetz betäubungsloses töten tieren verbietet sogenannten halal abschlachtung greift gäbe klassengesellschaft	",1
"wäre gesellschaftlichen interesse lieber steuern dicke nette gamer unterstützen durchtrainierte besoffene fussballhohlbirnen	",1
"ungelernte arbeitslose männer deutschland gelingt bewegen bildungsfernen männern afrika arabien klappen grundlagen zivilisierten gesellschaft kennen	",1
"you had one fu ing job	",1
"meldung rp natürlich kommentiert jugendliche randalieren düsseldorfer altstadt brauche migrantenjugendlichen	",1
"umfrage können vorstellen zebrafleisch kaufen vorstellen afdpolitikerfleisch kaufen verzehren würde	",1
"gesamte öffentliche unproduktiven dienstleistern selbstbedienungsladen schmarotzern opportunisten verkommen ursachen westen radikalenerlass nichteinmischung profis osten buerokratendiktadur sed kinder lage arbeit erwachsenen dünger für korrupte vetternwirtschaft	",1
"rapper können s e h r begrenzten wortschatz auto über ps bewegen lappen	",1
"hmm tod hätte betrauert	",1
"antisemitischer	",1
"schickt zurück ekelhaft absaufen gebrüll pegidas menschen ach herr trump familie eingewandert müssten verziehen zurück	",1
"w ie empörng auslösen ma paragraphen grundgesetzes hinweist wäre anfang islamisten ersetzung staates gottestat anstreben grundrechte entzieht grundrecht asyl deutsche staatsbürgerschaft vorhanden	",1
"komisch hieß stelle merkel schwämme angeblich brillanten rede harvard erfolgswelle komisch cdu abbekommt jahren sozis sport durchgereicht hingehören berlin bätschi hamburg tschüss	",1
"zeit nerven sozialindustrie armutsindustrie verbände deutsche autoindustrie gemeinnützig caritas awo lebenshilfe drk arbeiter samariter bund heissen zocken komplett ab taschen	",1
"klimawandel schreibt presse über regen über regen lasst verrückt versuchen umwelt möglich belasten hysterie verfallen lasst sache anpacken sammelt plastik meer festen stoffe dafür geld schade	",1
"für merkel leben berufen mächtigsten frauen welt schuhe kaufen starrt blanke wahnsinn	",1
"politiker verlogen schämem bundeskanzlerin merkel unglaubwürdiger politik schaden demokratie ausbootung manfred weber csu spitzenkandidat für amt kommissionspräsident angetreten dreist übersteuern personen macron orbán merkel demokratische prozesse belieben laune	",1
"chateau d orsay weitem einzige restaurant deutschland froschschenkel anbietet https französischen nachbaren nochmal brauche belegen weiß herr korte verwendeten froschschenkel einwandfreier quelle stammen möglichkeit	",1
"lieber herr schwennicke können hilfreich schützt fragwürdigen tendenziösen kommentaren interessierter cdu csu fdp vorwurf hören kühnert hätte notwendigen verstaatlichung bmw gesprochen facenews a la trump	",1
"vorstellen merkel herr scholz besoffenen zustand russischen oligarchen ausländischen villa hofieren staatsaufträge verhökern presse verkauf anbieten erbärmlich dämlich deutsches regierungsmitglied rechtspopulisten regierung	",1
"schlage nächsten abschiebung ulla jelpke oberaufsicht transportes übernimmt schätzungsweise einziger ankommen dame rennen	",1
"ätzend praktischen gründen daß kongressen osten geschickt dafür eingeplanten kollegen ablehnen fahren kohl lieber kansler einheit geschichte eingehen	",1
"spd begründung für ausschluß sarrazins spd christenfeindlich	",1
"de gesetze verordnungen hinwegzusetzen geld reicht ne schlauchbootreise marokko deutschland deutschen schleppern beantragt asyl	",1
"diesselbe klientel anmelder antifa aktivisten mg demos gehirnbefreiten wahrhaben mensch anteil luft hysterie	",1
"bulgarien würde offenen armen aufnehmen würde land ausland kriminell gewordene deutsche aufnehmen deal bulgarien käme michel zahlt eu offene grenzen rtl mittagsmagazin verlautete gehören familien ethnie nazizeit schonraum bulgaren einschlägige erfahrungen	",1
"verstörend straftaten begeht lösen schießwütigen sherrifs südstaaten usa	",1
"anschauen denunzierung erledigt strohm deep state geplant zufall https	",1
"grund dummheit trump birne persöhnlichen vorteil amis merken	",1
"fehler herrn tönnies vergessen tag geschnackselt weltmeister können dankbar thema angesprochen herrn tönnies beschweren heuchler politischer korrektheit brief papst problems überpopulation anzunehmen	",1
"deutschen familien frohes weihnachtsfest	",1
"milde lebenslange sperre hört sch	",1
"wichtigtuer wichtigtuer scheiße	",1
"dienstag januar uhr deutschland scheiße deutschen für genauso rassistisch politisch linke meinung verharmlosend interpretiert	",1
"notwehr dachte moslems würden deutschen verfolgen früher juden	",1
"haltet kommentare kurz nervig zeilen festzustellen daß zeit verschwendet krause gedankengebilde auseinander pflücken substanzielles übrigbleibt	",1
"autos plötzlich bedrohung nationalen sicherheit usa erschreckt erschreckender amis dumb glauben volk	",1
"nachrichten thema entwicklung jahren verfolgt weiss obman klos lebt politik hören	",1
"grünen bestellen klimaforscher schlaue vorschläge bezüglich für normalen bürger glauben mittlerweile abgeht möglich gelabere raus	",1
"lieber bayern deutscher meister pokalsieger b anditen v erbrecher b etrüger gott bewahre	",1
"maas guckt händeschütteln kamera während minister iraks gesicht schaut gehört für eitler fazke narzisst fotos maas erkennen beweggründe erkennen politik gegangen wirtschaft wäre selbstdarsteller	",1
"spd wurf über distanz gefühle konservativen verletzen zuweit scheiße gesellschaftlichen realität jahrhunder hinterherhinkt politik ton angeben möchte	",1
"endlich politiker hoffentlich wofür gewählt land un bürger schützen deutschland gewählte versprechungen wahl wahl tag presse nachlesen frage politiker land bürger schützen nazi	",1
"balg nationalität raus	",1
"bewusst ahnung kultpersonen weisweiler grashoff stammen erklärt gehasste max eberl geschätzt million bezug borussia sorry ständig für privatleben unterhalte derweil prima	",1
"friedrich merz extrem unsympathisch hätter obdachlose notebook sueddeutsche verkauft rp systempresse beschipft	",1
"merkel versagen	",1
"politiker luegen betruegen zocken ab korrupt schwerstverbrecher welch erkenntnis	",1
"becker jünemann wahlhilfe https	",1
"blindes korn prognose endes groko dürfte richtig liegen zeitpunkt jahres klingt plausibel übernimmt groko beenden müssen überhaupt mehrheit parteitag bekommen spd dumm n n chef erwartenden wahlergebnissen rennen schicken passiert	",1
"richtig wäre	",1
"verstehe niederländer vergesslich rede timmermans thema zuwanderung eu eu parlament vergessen erinnerung anschauen https	",1
"willkommen wirklichkeit deutrsche michel gutgläubig naiv lachhaft erbärmlich fremdschämen wagen rußland für hartes eingreifen demos hools bewerten bananenrepublik teufel	",1
"hoffentlich spd erledigt kühnert konsorten täglich abgeben ertragen bekommt kk geld juso vorsitzender hält über wasser dummen sprüchen politik dafür geld	",1
"jecke	",1
"nächsten jahre weitersaufen fuß unterwegs hoffentlich	",1
"geld bayern versifften berlin versandet	",1
"überfällig	",1
"gaukler herr hofreiter präsenter beweis dafür politiker verdienen friseurbesuch leisten können erscheinungsbild entspricht zustand	",1
"höhepunkt karneval fischköppe weithergereiste menschen großartigem verstand rheinländern worüber lachen dürfen	",1
"täter migrationshintergrund kommentarfunktion	",1
"wofür zahlen innenhorst überhaupt unsinn bayerischen stammtisch aufgehoben großen hunden eck wengistens bein hochkriegen	",1
"umständen widerling tode persönlich herzlich egal	",1
"können veranstalter karnevalsumzuges prominenten froh art prominenz niveau gehoben seele rtl verkauft bestandteil verblödungsmache senders gleichwertigen presse prominenz wäre hillige kölle weitaus	",1
"akzeptiere widerspruchsregel unnoetig kostbare zeit kostet debatte typisch deutsch dumm duemmer	",1
"gründe duh gemeinnützgkeit entziehen https	",1
"nächste klatsche für ansage seh programmänderung brennunkt	",1
"debiler dummschwätzer zielmich ahnung beratugsresistent jahrelange dürre natürlich klänge versdächtig klima wind abstellen windräder ausschalten denkt großflächige tagebaugruben würden brennen	",1
"können froh foristen sockel weisheit stehen erhobenem zeigefinger mahnen schlichtheit gemütes herauszukommen weisheit teilhabe frohe	",1
"alter kühnert go home spinnst	",1
"https	",1
"würde armin gerne glanz großen staatsoberhäupter sonnen mp wäre bericht sportsendung städte olympiastadt bewerben wintersport großes problem menschen vernünftiger herrn laschet einschließen halt narzissmus größer	",1
"hört endlich jammern schiesst tore gegner ausgebufft elfer bekommt welt ordnung jammern peinlich loser lächerlich für waschweiber mutti angerufen	",1
"rechtsauffassungen herren seltsam illegal geisteszustände behandelt	",1
"laschet	",1
"meinung verhalten verena bahlsen naiv reine dummheit zeugnis unreife	",1
"vorläufer modernen go fuck yourself	",1
"großes lob polizei muslime land kleiden brauch wundern sicherheitsbehörden behandelt schußwaffeneinsatz hätte ausgehen können vorgehen polizei vorbildlich dafür	",1
"köln fan köln fan https	",1
"ravenpass dienstag juli uhr verstehen abgeht begründung leyen für posten geeignet unfähigkeit vetternwirtschaft korruption attribute für eu besetzung leyen knallen champagnerkorken mckinsey hause	",1
"tatverdächtigen verhaftet freien fuß ausreichenden haftgründe bestanden haftgründe vorhanden ausreichend beschuldigten garantie schwachmaten abend hingehen evtl durchziehen lieber	",1
"fetten viecher können fliegen trainer hund sport spaß außerdem kacke grün geschissen	",1
"islam erklären brauche diverse zeitungsberichte reportagen ansehen religion ablehne	",1
"dummheit polizist extra ne stunde streife job aufgeben kalt dunkel lästig sorge mitmenschen anzunehmen parkhäuser urinale	",1
"politiker froh hut	",1
"liebe rp spd schnapsidee zeitung	",1
"unfreundlicher akt china begeht tagtäglich unfreundliche akte gegenüber bevölkerung milde ausgedrückt demokratie pressefreiheit herrscht kritiker melden china größte schmarotzer	",1
"hinblick tumultartigen reaktionen rückzug nahles parteiübergreifend ausgelöst film über scheitern verlorenen idee aktueller https	",1
"	",1
"maas bildern unfotogen wäre dienlich anzüge knabenabteilung c a kaufen würde verdient bundesminister schlecht massanzüge leisten über zusätzliches kleidergeld für politiker nachdenken deutschland international repräsentatieren	",1
"hiobs selbstgemachter hohler undurchdachter rumstippel behafteter eigens provozierter niedergang rathausbesatzung hiobs fressen ekelhafte kottenbutter himmel ääd frass schadet denken gehirn hellen menschen jahren voraus absehbar	",1
"jaques tilly gehört lieber unbekannten bernd syrer höcke labert juden jüdischen messerstechern nix jüdin burka gehört bdm omi jude dreck geld problem neid klug geschäftig brauch geld juden leihen	",1
"betrüger müßen verstoß lebenslange sperre bekommen gnade sport sauber fair	",1
"frauen objektiv leistung vorankommen geschlechtes gesellschaft frauen gelenkt	",1
"unflätig bezeichnet rashida tlaib über trump groben klotz gehört grober keil bedenkt zitat rashida tlaib geleistet bezeichnung passend für betrügerischeren fremdenfeindlicheren rassistischeren sexistischeren präsidenten geschichte usa für mut rashida	",1
"merz nebenbei politiker geld verdient für betrüger politiker bekomme staat geld für arbeit vernünftige zeit anspruch zeit für nebenjobs zeit für nebenjobs job politiker politiker ziel weiss politiker geschafft staat staat	",1
"na iq müsste reichen blöd	",1
"blöde mädchenverachtende schnepfe köln heiraten ed sheeran messeparkplatz rp verschont neuigkeiten	",1
"anfang gefickt eingeschädelt giftköder monsanto	",1
"outokumpu erwirtschaftete halbjahr gewinn verlust artikels falsch	",1
"altermann kind schwachsinniger wahlaussagen demokratischen mehrheiten gewählt deutschen systemparteien uhr wahl aussagen wisssen gehts nurnoch idiologisch posten	",1
"umweltschützer warnen sch e	",1
"mord totschlag nachbarschaft redaktion ausgeblendet thailand sack reis umfällt darüber	",1
"leute rechter gesinnung muttis willkommene gäste freue über kulurelle bereicherung heutzutage erleben früher	",1
"vergessen hinterwäldlerland atommacht	",1
"überschrift egk positiv gegenüberstehe artikel elektronische gesundheitsakte problemchen https	",1
"herrn eberl bitteren beigeschmack einkaufspolitik beispiel erklären könnte schulz abzugeben kurzfristiger zeit nationalspieler muntiert lang angelt nachwuchs rechtsverteidiger alternativen wären denke geheimnis unterhält kritiker augen arschlöcher	",1
"reflexartige schuldzuweisung für teils kriminelles fehlverhalten typisch für kulturkreis genaus kulturkreis amteurbereich negativ auffällt tdfv namen deutsch	",1
"pocher birne millionen deutsche	",1
"gattung mensch halt dummes asoziales wesen	",1
"afd angekündigte klage merkel aussieht können zeit papier sparen	",1
"nachtrag gerne christlich bezeichnende ministerin biblischen grundsatz herren dienen könne alltäglich beherzigen vorgriff zugriffe funktion zustünden dokumentieren rat betrachten wahl ep gelaufen schlimmer demokratie missachten norbert sinofzik rheinstadt	",1
"verbrecherladen eu gehört aufgelöst parasiten gehören parlament brüssel zurechgelegt mordversuch leyen gehört knast staatschefs merkel verräterin dümmste wissen schert volk schluß schäfchen trockenen erschlagen	",1
"bäume kotzeleid nonstp hundescheisse pisse wurzeln hinterlassen reichts fallen	",1
"ernenne hype kinderkreuzzug enden	",1
"heiraten türkei heimatland schicken können machos austoben können art feierei zeigen könnt nix wahren herrenmenschen	",1
"ellenbogengesellschaft meinung gleichbleibend aggressionen gewaltbereitschaft zugenommen assozialen medien unterschichtenfernsehen anpassungsbereiten	",1
"unabhängigkeit justiz brd fr merkel https https	",1
"gegebenheiten inspiration roman stimmenland krawatte ausgelöst lg lotte weis	",1
"ehrlich bekennt erdowahn profitierte tisch saß wirkliche liebe nachgehen besten hilft erdowahn türkei möglichst werk deutschen pass abputzen mehmet	",1
"zeit fr merkels gäste kennen impfungen frage überhaupt eingeschleppt unbekannten krankheiten gäste herrenländern	",1
"herrlich kommentar für löschung bedankt wiederhole gerne eigentich passieren problem kapiert	",1
"flüchtlinge	",1
"deutschlands vernichtungsmaschine fr merkel geburtstag natürlich stramm cdu freundlichen medien wünsche schlechte passend politik	",1
"vornamen spieler tsv münster bahattin ahmet ferhat serdar sinan ziver abdullah calvin mehmet ugur servet mostafa nurettin sipan azad ekrem murat berxwedan mergas sabri serbest serbesz servet hayri mecdin azad abdullah bayram yasin möge gedanken	",1
"deutsche staatsbürgerschaft achten gesetzte regeln fängt autofahren hört beschneidungen kindern missachten frauenrechten schächten missbrauch sozialsystem	",1
"kommentar überflüssig	",1
"na günstling fetter gutbezahlter posten zugeschoben	",1
"erwarten polizei juristischen gründen rohrkrepierer staatsanwalt pagan angedeutet platter aktionismus hirn einzuschalten polizei gespött	",1
"nötig unmusikalische gruppe toten hosen covern tot hosen	",1
"grundsetzlich anziehen jahren abspielt spottet beschreibung haltestelle stehen jüngsten kopftuch mütter laufen kopftuch verhüllungen rum natürlich freiwillig jahren bunte bereicherung gerne	",1
"türkischstämmige nrw benachteiligt fühlt jederzeit aufenthaltsort bestimmen zurückkehren frage nrw hiervon gebrauch schlimm ausschließlich finanziellen gründe vorrangig betrachtet zusätzlich deutschen rechtsstaat kriminellen taten vorführ wild	",1
"illegaler eindringling fragt heiß antwort heil hubertus äh nazi spdler allah	",1
"	",1
"überschrift frage gestellt folgt beenden rettungsfahrzeuge aufpolstern fahrzeug polizei sammelt schrott strafanzeige sch insere politischen gesetzeshüter hose abzusichern lieber unschuldige menschen	",1
"verfassung ändern für klarer verfassung geändert ersteller verfassung ahnen dingen idee blöd millionen moslems land	",1
"elmar sv hösel spielt scu lieben gruß	",1
"trotz erfolgten klarstellungen seltsamsten behauptungen raum fragen gestellt stark lesefähigkeit kommentatoren zweifeln lässt offenbar ausschließlich runtermachen powered by zielgerichtete gestaltung irreführenden überschrift artikel	",1
"hr maaßen verdient allerhöchsten respekt rede berner kreis gelesen medien feigen niederträchtigen bagage einknickt achtung personen öffentlichen leben landes seltenheitswert hoffen hr maaßen hintergrundwissen öffentlichkeit informiert	",1
"stress sekte chef ketzer na schichtet holz petersplatz jahren probleme geloest zeitalter lebt kirche	",1
"verlogenen schwätzers tritt los traurig präsidentinnengattin hillary kaffekränzchen heulenden millionärinnen schlechten verlierer	",1
"kostenlose parkplätze anrecht überlegt finanzielle belastung autoverkehr vielfaches höher einnahmen mineralölsteuer	",1
"türkei mitglied eu urlaub türkei glaube	",1
"täterbeschreibung überflüssig herkunft	",1
"mangelnder respekt lachen sicherheitskontrollen sonderbehandlung gelten durchgängig unsicheren zeiten für dauerbeleidigte ehrabgeschnittene egal kulturkreis dumm für sultan daß island fernab ägäis irgendwelchen abkommen druck gesetzt	",1
"dööfchen naiver eva herman wehmut erinnert köpcke wlhelm stotter	",1
"dumm dümmer leute anzeigen unfähigkeit personen hinweisen personal glauben politik verliert unfähige leute sichern posten dafür steuerzahlerkosten üppige vergütung personen blender unfähig trifft großteil politiker	",1
"liebe leute lasst ruhe mensch gutes gaeste auszuwaehlen einzuladen tuerke prominenter politker zeigen deutschen pass unrecht abgenommen welt	",1
"dilettanten smiths belustigt unbeholfenen art träumt düsseldorf leben dürfen fortuna vereinsmitglied wissen traurige sache	",1
"https	",1
"euro monat kind unabhängig einkommen geschenk familien migrationshintergrund deutlich grünen klima können	",1
"scheint frisör deutschen teams glück wunder farbigen mannschaft haare	",1
"besten schilder aufgestellt aufschrift deutschland leppischen millionen flucht kusshand afrika gemuetlich richtiges paradies erschaffen	",1
"merkels afrikabeauftragter für anwerben fach führungskräfte schwarzen kontinent verantwortlich	",1
"brd regierung union pd mehrheit deutschen volkes zustimmung ahnung ränkespiele nahenosten ablaufen ahnung f e namen handelt koalition berlin grundlage fremder mächte einflüsse haltet nummer raus	",1
"purer betroffenheitstourismnus elendig doof birne platz	",1
"lange läßt diktatorische terrorregime demonstrationen für freiheit demokratie angst machtverlust größer	",1
"kopftuch deutsch sprechen geholfen	",1
"kotzen achtebahn aufmerksamkeit asozialen medien erregen sturzgeburt achterbahn	",1
"knickohr sack umgefallen gerettet	",1
"kommissaranwärter migrationshintergrund dämmert	",1
"machtnix sorgen internet gäste besten zeigen flüchtlingspolitik gutheißt schuld werteverfall spaltung gesellschaft opfern grausamen taten	",1
"tönnies verpiss rassisten deutschen stadien nix	",1
"welch fortschrittliches verhalten äusserst sensibel bedacht aktuellen zeit ironie beste beweis d abschafft kenne muslime weihnachten prinzipiell ablehnen dazugehörige weihnachtsgeld freien tage gerne dankend annehmen	",1
"türken city feiert ostern	",1
"gründe rp abonnieren ahnung fußball null leser rp tschüss	",1
"ungute nähe berlin merkel cdu wandel partei aufgefallen christlich demokratischer union christophober diktatorischer unholde	",1
"lügt trickst ipcc balken biegen https	",1
"kurzsichtig dumm testosteron mutiert horst überhaupt führerschein charakterliche eignung video frage gestellt straßenverkehrsamt berlin your	",1
"straßenzahnärzte kalkutta	",1
"frage schwanerschaft natürlichem wege entstanden ärzte rumgefummelt kind leid hauptsache t u anten spielzeug vergnügen armes deutschland	",1
"schwimmbäder mittlerweile angsträume einheimische meiden land ändert vorteil für	",1
"zuwanderung richtig lauten ausbeutung steuerzahler für leistungslose	",1
"genderwahn n mist normaler mensch deutsche gesellschaft für transidentität intersexualität wider verein steuergelder anzapft für mist müssen hart arbeitende steuerzahler blechen	",1
"herr hoeren widerstandskämpfer für echte bauern dorfidylle anno tubac übrigens feiern jahre bauhaus bauhaus	",1
"messern gewarnt kulturgut kreisen	",1
"vertrauen spd schröder verspielt nimmerleinstag helfen schäme später gewählt käme führungsperson spd namen verdient weiblichen bauerntrampel asozialem gebaren	",1
"toblerone entspricht geboten koran https	",1
"na passt meldung polizei straftaten asylanteheim verschiegen zitat vorurteile schüren faust aufs auge https	",1
"schämt sorgen für kosten für flüchtlinge verursachen für unterbringung hilfe gesammelt leute flüchtlingsbürgen migrationsfinanzierer bresche springen könnten unsumme ür offenbar unbelehrbare ideologisch verblendete rechtsbrecherin gesammelt scheinmoral heuchelei	",1
"herr bröcker fühle angesprochen definitiv schandtat instrumentalisieren denken kritisch moslems antiquierten glaubensrichtungen beeinflusst weltlichere	",1
"merkel grenzen jahren geöffnet gefährlicher kinder straße wählt afd schulweg sicherer	",1
"cool kelvin ofori nana ampomah bernard tekpetey kasim adams fortuna außenstelle ghanaischen fußballverbands wünsche vieren erfolg gruß aachen	",1
"täter un verrückte rechte normale menschen kollektives versagebn justiz polizei behörden mensch medienberichten kravall veranstaltete für zuständig iund einweisen rechnung bezahlen verrückte rechte welt hilft grausam getöteten familie kocht wut	",1
"dame lieber öfters waschen	",1
"betrachtet mittlerweile zumutung werte für agitation propaganda ddr bewacherin regimekritikers robert hans günther havemann https	",1
"willy brandt helmut schmidt herbert wehner später gerhard schröder oskar lafontaine rudolf scharping prima funktioniert spd lernt null vergangenheit erinnert verdammt wiederholen treffender vorgehen ansammlung blindgängern	",1
"daß journalisten chefredakteur satiren könnnen kenianische täter schuld einheimischen satt zugewanderten kriminellen abmurksen rassisten	",1
"multikultifreund pistorius sprach messerstecherproblem gegenteil behauptete na wissen verbot messerstecherszene beeindrucken populismus	",1
"kerl niveau äußern amerikaner bekommen würde wundern trumpletier zweite amtszeit bekommt	",1
"demokratieverständnis zeitgenossen https	",1
"sueddeutsche uhr wissen vater nazi rechtsextrem süddeutsche zeitung differenziert über problematik https empathie für kinder	",1
"frua klöckner lebensmittlerindustrie bett lachnummer papier	",1
"america first meinung handeln agieren briten franzosen polen deutschen deutschland wichtigsten kanzlerin amtseid abgelegt wohle deutschen volkes ansatzweise agiert wünsche köpfen deutschland deutschland über	",1
"naturnaher aktivist scheint derweil hartnäckig verlaufen egal hauptsache ärger https	",1
"herr celen trägt kopftuch richtige	",1
"islam teil deutschland russland krim deutsche großstätdt scharia zonen ernannt	",1
"jauler alterde klum schwachsinn erzählen	",1
"binn paedo ekelhaftes bild mädchen zelt dreck artikeln entfernen	",1
"interessierts blöd äussern guck sch eh	",1
